"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"45d9f1c3ab8da1831a7a924b58c5c55f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"45fdda49156260cfc434ec93cf709cc1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46006345a13a836167440ecac77ed6e4"	"Animalia"	""	""	""	""	""	""
"461d34d0934cf6f8d7b2457006515217"	"Animalia"	"Arthropoda"	""	""	""	""	""
"462254c9aa56b30a4f20b05464dec84b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"463fbd12d1f1869b87a669f2064f2a14"	"Animalia"	""	""	""	""	""	""
"467ea856a8a9c4c7f4e12092af326b1b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"468a435250eabb8d1d27623736abf702"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4698235a071554805be21a865f0573eb"	"Animalia"	"Arthropoda"	""	""	""	""	""
"469b24d334503fc271c393d2bb1dd13e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"46abf5a937b60b012654246e5c7d44f7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46ac7103ce893b0c89fead21f43a0c9f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"46b0969e84f381175f234f1794209364"	"Animalia"	"Arthropoda"	""	""	""	""	""
"46b470a83109fac720c2ad86537a7445"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46c48c47c83d212c13d0d85555af310c"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"46d4b7936af709916b77118bef51dbfa"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"46e1b626b8121817bbfebf24596b9f01"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46e36b1e5ca21e53dca70347e2012e99"	"Animalia"	"Arthropoda"	""	""	""	""	""
"46e725c49f9bf9bfe870802389e497dd"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46e8f952c123bc9f143945c3f6c9bbfa"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"46ef2ef74118932cab88d599c9221903"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Coleosoma"	"Coleosoma floridanum"
"46f2d1b5bb5e95be041f6460a20467c8"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"47036fadd91bb26c7f823eca6e46c522"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"4706ceab9d77ac646bda604cf7745f1f"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	""	""
"471566972915d94b60481fd51628bdfb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4716fc421b15049df51ab92bd164302f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"47214a56bb2237525590b26cfc96dcd5"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4726a6b7b447fc9cb351410d1079e2f7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4732d5b02ab5fddc00441d765381b174"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"473d5e3afe175bf24f28d580acda056c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"473de0ce1b451fb2eae1da795b233408"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"473f700bfa5d3e92ad08f919c57582cb"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"474c37be92650dafa30244df6124e21e"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	""	""	""
"4757e4d5d3997eeebbba86cb6a4591db"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4758a0ffbb5bd0023d0eb328fbeda573"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4765eb8b3eee12bcd1db370e41bcfdb1"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	""	""
"476ddbf7a2771d176d8c7234e47c1dc3"	"Animalia"	"Arthropoda"	"Arachnida"	"Mesostigmata"	"Dermanyssidae"	"Dermanyssus"	""
"4775c60535d3b24d5cfd09a34a412083"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4778760b953632e700bc75cf3162babb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"47819ac53cdc3f748045f54a88c18b19"	"Animalia"	"Arthropoda"	""	""	""	""	""
"478a9a7f919b5c75232798f307ccd287"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4795a5a213b401d15f1e402e6cc8e179"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"4796225ff9a09c3411d33309c1297bd0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Schreckensteiniidae"	"Schreckensteinia"	""
"479c1a54ca06de708f24bccd02f01c46"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"47ae1c80ed423d2bccc0790579da0601"	"Animalia"	"Arthropoda"	""	""	""	""	""
"47b759c4fe87cb0929afe7d927b92290"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"47c612bd7c189b72eb707f28d2616278"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"47cf66eaaa6b2fb48356a9e8feb5b899"	"Animalia"	"Arthropoda"	""	""	""	""	""
"47f38e0726234e79ee87f24302a7bd80"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"47fe4a3450b4b233738a01855070fd8d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"480f06fcdb1e029de4bec09e5f8a2bde"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4813cb03b7487de36195715c331bf8d0"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"481818cf916670d2d395b19af6e37e72"	"Animalia"	"Arthropoda"	""	""	""	""	""
"48261e7ed38d58c9efe416fcfefbb92f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"483b188fed94cf746ecbae7e9bed4446"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"484af7bdd699466cb33f7ba1a7981c25"	"Animalia"	"Arthropoda"	""	""	""	""	""
"48597a1c7c43b3a5c161bff4a50f56f2"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"487cffea3a073846ebc4d0bc2a13679b"	"Animalia"	"Arthropoda"	""	""	""	""	""
"488293ff88149ee8db3402ed7083e522"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"489232c342305aba2fcbd3a93bf160b8"	"Animalia"	"Rotifera"	"Bdelloidea"	"Bdelloidea_order_incertae_sedis"	"Philodinidae"	""	""
"4899d9de760faa15ddc754e82756e8bf"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"489a9ca4d10df203822f465585304f23"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"489b14f206e08e5151e15c125f3b255a"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"489bac98b782f29c9c2d8dc254812f53"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	""	""	""
"489c97aa7ce27050c8e4e02e6efe79d5"	"Animalia"	"Arthropoda"	""	""	""	""	""
"48aafbd46297a33c2b8c07b435814108"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"48bd78706ec7218ca64461f240125288"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	""	""	""
"48c2dc73f86466415fc286229bcd439a"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"48c5f401f38c7c3404710d69cd1afb4e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"48d3d8a59c3decc89a6b6dd658d3036a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"48dddeb8e5136a0103b5e53380d71531"	"Animalia"	"Arthropoda"	""	""	""	""	""
"48e37a331dc4c4095d5c1061306a3183"	"Animalia"	"Arthropoda"	""	""	""	""	""
"48e766f7bd1e58e5ab0f05733cc81840"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	""	""
"48ec77bb3fed9e1752ef0a7c130ff4f8"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"48ecacde6ff1f69a79871133aac3d50a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"49067fbaf7acd8839927fda05834ed0c"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"490985d8439fce3360c1d11fda3fe0d6"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4914bdb91120e8f673cd85a4dcc114d6"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4921e3a7693abf59d6848b74745fe8b7"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4929cf6181c9eb8eb5d3039e821a3cc9"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Ambiguous_taxa"	"Ambiguous_taxa"	"Ambiguous_taxa"
"49327dcf2b603e3c46ca29f0987aaf18"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4950979d80e688011d2a85c17ff9c19d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	""	""
"4969829753894c3e6b16da115fe48cb1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"496ae8510a5edc18b75d271ccd9f7ef6"	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	"Cyrtoxipha"	""
"4984763d99b0f3e8432afc2ebcd3ca8f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4987762fc02d945a6066009b0c524d67"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"498ffc1f7bba5df8dd162f531f0fab16"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"4999875ebbcf217f4aa097823031b80b"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"4999911b539175e6cb00c239b8bfb647"	"Animalia"	""	""	""	""	""	""
"499ecc7ea4b2d37b833b7dcd56f5b647"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"49a536cf628b0f61e1ee4dbab5991e67"	"Animalia"	"Arthropoda"	""	""	""	""	""
"49a5f3ab405f1fae64bc6aec8c968eeb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"49d0d5ec4bfcae2bf8d4f86d4e6a5700"	"Animalia"	"Arthropoda"	""	""	""	""	""
"49d5e9a6af375657eec23513d5836bf9"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"49dd6d3dd81dac9d8b16dbac6752e188"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"49dff038d593644a6ab5092b0ecc6a91"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"49e075dff6295af3ba557271096b95b5"	"Animalia"	"Arthropoda"	""	""	""	""	""
"49f1bba6fb57540c167c4770d4af55cc"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"49f495b5c1b11c1bdbcf95c9747ef38f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"4a011f9937febe26e1c31527c67263f8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4a0a260f738eeda83bb34da61133c089"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4a18b94ab855292ceb0ae6e04e7fb526"	"Animalia"	""	""	""	""	""	""
"4a2592ae270664906ab7ba4157345f48"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4a5099b485262e0adb88d0a219eb5324"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4a525569aa6d79f8e938fd11be482b3d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4a54fc5ecac7372a614568575e7cd4e0"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Tarsonemidae"	""	""
"4a56cfc77bb9926357797c8dc936e455"	"Animalia"	""	""	""	""	""	""
"4a56e6e40cb29df5eb230ba9eb1deacf"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4a58679f0f8206715ada314f02cad0a0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4a76b0bb358225fd3f5af1c6728eb640"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4a81d6afdb9e667a9e58c759f7f86cc5"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4ab41f3e4fb72b8227c646944f961024"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"4ab770e78d4aa0bc12b2fbe9dc716770"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4abb7fa165f61d0b96a60f1425e44502"	"Animalia"	""	""	""	""	""	""
"4abdedf2266bc54dc6df6a37184fb267"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4abe8906af9ebdf8db9a458cb6d1c4ad"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4ac298c452cce4fb8e5ffb012528162d"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4ad79f0731c33938084a7023649fdfdf"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4af37c5832d9fdca7d092056356a9836"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4afa1a903c69f67304dc20566b3d9c7d"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4afd6db87c728cdef3dc045d73d35064"	"Animalia"	"Mollusca"	"Gastropoda"	""	""	""	""
"4b13b5b68589ba63c97abfb4c2b23209"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4b17780b3066e30720d4a27f9b1d52bd"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4b2d46e8f2767e8cc013342cfaa0d9e2"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4b30e11a4b886b0ddf5d768480662070"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4b360faf9c133d2ab71eb8e58d9125e8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4b49d027e0876b7974a976201ac09670"	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	""
"4b608418d6d0f15d7f5a93682e7c01e5"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4b6f28eb939b08e0d292e2cfa10512d8"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"4b798f4567e72f39ae676585c05c61d7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4b8105bc7d7ee628aabbce0ff16b4b9f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4b83fe1c1ac1787983a8ef89356028c3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"4b90b6c8b63f38753aed7e9680179c81"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4b9799eb10f931a94181b92de004639c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4bb85ce6462e6596e10431e29c8890d8"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	"Mecyclothorax"	""
"4bef58909d01b29cbedcc9c907909ab1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4bfbebefcfce33b4452a342713d20794"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"4c1854ef89c4762a0b4483d54498095a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	""	""
"4c1dd5c697bcbcb30dd4f380e62ff3a4"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4c21d1af3453fcb566c9347640b0a6f2"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4c5357322cac3e6afdc9ea1930b30044"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4c6361141fb502a94dd01aa810c4aab8"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4c923838483dcefc4a662888666273d9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4c9a7e433d23159ccaca6aff2da2f41f"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4ca97bae5af347a4a00d640c1bc2317c"	"Animalia"	""	""	""	""	""	""
"4cc039e3d87df605cf5460b083a2b6c1"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4cce78e553300daaf6ab646a3874db4c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4cdc2d4ad26b2ccf41bc2039eada120c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4cdfdb55d449937f1f4d445f1459e195"	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	""
"4ce3d6436e9f59fd3ad1ea03a5f9c074"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4d3106571e0d2b662ca6f61f89e907cc"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4d3466106d2a8faf363ac988a8928bd7"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"4d55162d2914f30f2ced575edafca5e8"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Geometridae"	"Chloroclystis"	"Chloroclystis pyrrholopha"
"4d79eb6ad0cfc4969ae65cbd66a53bcb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4d888b2d715f85fdd0dcb1c5c0933b13"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4da3f3643ec3f257bcb242b03c01a8e6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"4dac20413a034b036173a698a6aa0750"	"Animalia"	""	""	""	""	""	""
"4db7b28c0c8660cec9fe5759760ff4a5"	"Animalia"	""	""	""	""	""	""
"4dc86781a32d5d617975b48a06ab4a31"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Ambiguous_taxa"
"4dd363103e0449a8d262cdd143579385"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4dd37a2f628bd1f4424d4a4c6661656b"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4ded8aa3a3e9c8eda5a17201525c8c27"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4e0408b47dd2357b5f6f88f9804ae052"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4e1165998dd9d57f02e8550e8efc0689"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4e1a2aa6157c7592bb2d79428b05b795"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4e217d3d685160b36379e8c58939c8c1"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4e35c643f58b8a11fb2377575cc8d776"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4e41edcca9aa6fc37c9b177ff81a191f"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"4e59ef2b59f459d6b76c4b9660f5a37f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4e72a473b477df999240a18f58529b47"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Anthribidae"	""	""
"4eb5683e9946a879fe04948b34ef80ba"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4eb7d8eeb904b4f393a84cf598758fbc"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4ec37aa78ee199150ecb54dc41538512"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"4eccacd4982dedddcaa7fa83563102c0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gracillariidae"	"Philodoria"	"Philodoria basalis"
"4edbe4d2e9ea36b6a3e1680e5be4a98e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4ef5f79f540830813a39b37c7428a7ba"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"4efe3d39d89346d70f582422c98ed251"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f067677c9898e0e508cb83fc9a82f45"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f0bbb6daf344dd1bcfa3533c9b77851"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f152f261950a392fb415f4398b54707"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f155cc065582afddfba3f2c28aa3837"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f1a74ef940210411a4067380d30a910"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f26e8a9a5c7042f8fab04c5bd1ad254"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Oecophoridae"	"Diaphanta"	"Diaphanta silvicola"
"4f309b3bd258c36e676dcb23a7705952"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f3c123761827a58fe995f8840c3a8e8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f3ed69422727723831e473bd90e6512"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"4f4140a0b424a71d216a851510383364"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Oecophoridae"	"Philobota"	"Philobota sp. ANIC201"
"4f59d258e7c9f606a47b700d7352657c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f784040502ba8b396e10e3927aa0e0b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f7aba8fce16ab6f2eb6b09d6c446425"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f7d50dd0a76b1761ebca138bb08b124"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f96d2a06c385877f010859f288b9bed"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4f993bb031eedce340996f382605b341"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4f9a498b1de4b04e202c6a8be6df0a50"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4fa8bf3c79f39486e5004c909c8c4ac3"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4fb147ce4f7f308922d8d48128735df0"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"4fb409fd51ccda78009c0906c814aed8"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"4fbefba864192f1c44ab67ce4234c5b3"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4fc173c5bcb46b454783b689603349d0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"4fc62a60150a1f3e81970419bb7bb94f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Agelenidae"	"Hololena"	"Hololena curta"
"4fc9454d8b4b536e55a896af3f0a472d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"4ff04e3264b3ab5fb2e49c3664aec83a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5003f4c95fb1cfc199265b1d6e984faa"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5012ec354c921878492ca66682f21d64"	"Animalia"	"Arthropoda"	""	""	""	""	""
"501b86cb6e204852f6942337bd4c6964"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"5031ff19324b2980513b0a55526f3037"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	""	""	""
"5032166cfdf6d5dff7bd1654cbe28d6d"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"503bed3a093a118918165f1b10634ca0"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"50504318ed31574802f0c7f9c1d91f16"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5051ebde4bdb115e30897c59cab1209e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"50557eae9b381be9468282234a2aeab5"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"507e2c3c491b15504ef0840b945d859f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	""	""
"5083cd46662a55e5d6f6f36d68cb2fdf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"508e478007617f9b41ce67870367e91b"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"5095329c402c556a9ccb704ce1b41dfa"	"Animalia"	"Arthropoda"	""	""	""	""	""
"509bf93237c6abe460a5bf2a29394927"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"50dd7741ac7e05a1640d1663c592c074"	"Animalia"	""	""	""	""	""	""
"50e6c97738b5ed638c4fdf203410b2c4"	"Animalia"	""	""	""	""	""	""
"50f674af5b1098ad87b320c17418d72e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"5106fd9ef63ebf89cbc27751ff3cdb9a"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Macrosiphum"	""
"5115529792fb581710fbce43dc2f2671"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"51237f81056b42fd8e4bdde61f2270d7"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5124a54c2a6aa66c79d4975054b7b82a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"514b514aea7e18d5c842cc54f9f47edb"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5150956a3fbef54a2ddad9e6db505947"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"515b04826614de721f4513ce5a851f0c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"515f202910e33972817661727c741523"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"516021323c184acc89cbee00928f5681"	"Animalia"	"Arthropoda"	""	""	""	""	""
"517648f811b540ddb5fac1bc491dc8f0"	"Animalia"	"Arthropoda"	""	""	""	""	""
"5182a0a8f75b5e30cca2cb687af08c8b"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	""	""
"518470c086e45e306aa4facdddd4ec42"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"51a9f44513f149d5d09b99d4e452970f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"51cab0930729248e05e1c9ba25679715"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Ambiguous_taxa"	"Ambiguous_taxa"	"Ambiguous_taxa"
"51cb9401663b8b78667b3943aef4b0f1"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	""	""
